dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
SP,2017-07-01,-17,-17,pre,-7.338293781548288
SP,2017-08-01,-16,-16,pre,-5.7852130785534825
SP,2017-09-01,-15,-15,pre,-3.6217020313851123
SP,2017-10-01,-14,-14,pre,-1.9633764063065655
SP,2017-11-01,-13,-13,pre,-0.13858028907651487
SP,2017-12-01,-12,-12,pre,3.3968249432647752
SP,2018-01-01,-11,-11,pre,3.1282383071144153
SP,2018-02-01,-10,-10,pre,2.290169042159704
SP,2018-03-01,-9,-9,pre,2.562191722200808
SP,2018-04-01,-8,-8,pre,2.9098133072920973
SP,2018-05-01,-7,-7,pre,2.882367723306146
SP,2018-06-01,-6,-6,pre,1.1470707989847
SP,2018-07-01,-5,-5,pre,3.1998813872737486
SP,2018-08-01,-4,-4,pre,4.63710039847706
SP,2018-09-01,-3,-3,pre,3.781552542095156
SP,2018-10-01,-2,-2,pre,2.365992851413921
SP,2018-11-01,-1,-1,pre,3.3181923621865934
SP,2019-06-01,6,1,post,4.547304711311156
SP,2019-07-01,7,2,post,3.989475817049268
SP,2019-08-01,8,3,post,6.582559484914071
SP,2019-09-01,9,4,post,7.2240910223652435
SP,2019-10-01,10,5,post,6.037241356930039
SP,2019-11-01,11,6,post,6.072927160110865
SP,2019-12-01,12,7,post,6.825996422504346
