dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
RN,2019-01-01,36,36,post,7.696482051943777
RN,2019-02-01,37,37,post,0.5899508116209198
RN,2019-03-01,38,38,post,10.73758493321118
RN,2019-04-01,39,39,post,17.194821945183563
RN,2019-05-01,40,40,post,34.5468265817614
RN,2019-06-01,41,41,post,27.64238395573735
RN,2019-07-01,42,42,post,42.9186361336607
RN,2019-08-01,43,43,post,49.88091898342981
RN,2019-09-01,44,44,post,42.69100128419457
RN,2019-10-01,45,45,post,28.026330243186365
RN,2019-11-01,46,46,post,14.48196404956844
RN,2019-12-01,47,47,post,1.595431818357735
RO,2014-10-01,-15,-15,pre,-26.687488683271532
RO,2014-11-01,-14,-14,pre,-26.92847695446983
RO,2014-12-01,-13,-13,pre,-10.93170083134774
RO,2015-01-01,-12,-12,pre,-17.248253338044016
RO,2015-02-01,-11,-11,pre,-14.027598086375619
RO,2015-03-01,-10,-10,pre,-5.951546956746952
RO,2015-04-01,-9,-9,pre,-6.300380599822972
RO,2015-05-01,-8,-8,pre,-4.2791040531167255
RO,2015-06-01,-7,-7,pre,-25.779972696217982
RO,2015-07-01,-6,-6,pre,-17.740881633130428
RO,2015-08-01,-5,-5,pre,-10.468573519925172
RO,2015-09-01,-4,-4,pre,-13.201521825874906
RO,2015-10-01,-3,-3,pre,-17.382611491067223
RO,2015-11-01,-2,-2,pre,-28.006437883263345
RO,2015-12-01,-1,-1,pre,-33.72161754539387
RO,2016-06-01,5,5,crisis,-22.58374254643354
RO,2016-07-01,6,6,crisis,12.167894812245905
RO,2016-08-01,7,7,crisis,20.066472553851845
RO,2016-09-01,8,8,crisis,33.95132940649802
RO,2016-10-01,9,9,crisis,42.984866534085555
RO,2016-11-01,10,10,crisis,25.594076481205512
RO,2016-12-01,11,11,crisis,25.1368546452699
RO,2017-01-01,12,12,crisis,7.151223515840954
RO,2017-02-01,13,13,crisis,-8.051622530781145
RO,2017-03-01,14,14,crisis,-20.272203936711676
RO,2017-04-01,15,15,crisis,-26.777339560369057
RO,2017-10-01,21,21,post,32.1762233770611
RO,2017-11-01,22,22,post,25.4094047482755
RO,2017-12-01,23,23,post,37.8578213545344
RO,2018-01-01,24,24,post,7.075985633028663
RO,2018-02-01,25,25,post,-8.453429537997195
RO,2018-03-01,26,26,post,-5.677314133547259
RO,2018-04-01,27,27,post,-16.179838238246916
RO,2018-05-01,28,28,post,-16.74253807129285
RO,2018-06-01,29,29,post,-20.488238423683004
RO,2018-07-01,30,30,post,4.357912669319719
RO,2018-08-01,31,31,post,13.94379231382944
RO,2018-09-01,32,32,post,6.9892457731702216
RO,2018-10-01,33,33,post,11.538829554540591
RO,2018-11-01,34,34,post,4.802407625580884
RO,2018-12-01,35,35,post,11.990929658884477
RO,2019-01-01,36,36,post,-0.45407668530466694
RO,2019-02-01,37,37,post,-8.014710979950465
RO,2019-03-01,38,38,post,1.9288805042368833
RO,2019-04-01,39,39,post,10.2498862526104
RO,2019-05-01,40,40,post,28.34249395953063
RO,2019-06-01,41,41,post,22.12251470102374
RO,2019-07-01,42,42,post,46.56758992446225
RO,2019-08-01,43,43,post,57.234766540865316
RO,2019-09-01,44,44,post,51.25470878382413
RO,2019-10-01,45,45,post,34.78962428832614
RO,2019-11-01,46,46,post,21.181757696849942
RO,2019-12-01,47,47,post,5.228176450203446
RS,2014-10-01,-15,-15,pre,-44.16574568401916
RS,2014-11-01,-14,-14,pre,-11.248509762841048
RS,2014-12-01,-13,-13,pre,-3.504908440278644
RS,2015-01-01,-12,-12,pre,1.7524925584988722
RS,2015-02-01,-11,-11,pre,14.11806474759203
RS,2015-03-01,-10,-10,pre,19.2503820856019
RS,2015-04-01,-9,-9,pre,4.43875666101232
RS,2015-05-01,-8,-8,pre,-11.326150065033005
RS,2015-06-01,-7,-7,pre,-22.07473828990048
RS,2015-07-01,-6,-6,pre,-23.530651270011205
RS,2015-08-01,-5,-5,pre,-24.099986407392734
RS,2015-09-01,-4,-4,pre,-25.34312896665392
RS,2015-10-01,-3,-3,pre,-13.936994497773668
RS,2015-11-01,-2,-2,pre,-1.752064050459893
RS,2015-12-01,-1,-1,pre,-15.518486777183256
RS,2016-06-01,5,5,crisis,-15.617756672859542
RS,2016-07-01,6,6,crisis,11.875444949784452
RS,2016-08-01,7,7,crisis,25.194829505947375
RS,2016-09-01,8,8,crisis,42.26504409095226
RS,2016-10-01,9,9,crisis,66.40560273273431
RS,2016-11-01,10,10,crisis,73.44438519698123
RS,2016-12-01,11,11,crisis,59.84048252401926
RS,2017-01-01,12,12,crisis,45.154150114354195
RS,2017-02-01,13,13,crisis,20.4492035871818
RS,2017-03-01,14,14,crisis,7.001795670363649
RS,2017-04-01,15,15,crisis,-18.981672203511756
RS,2017-10-01,21,21,post,20.083174833686826
RS,2017-11-01,22,22,post,37.148625035465734
RS,2017-12-01,23,23,post,45.33282162299958
RS,2018-01-01,24,24,post,22.551864745589903
RS,2018-02-01,25,25,post,8.731606749678631
RS,2018-03-01,26,26,post,9.437298381455376
RS,2018-04-01,27,27,post,-12.924729027467416
RS,2018-05-01,28,28,post,-38.479588371349834
RS,2018-06-01,29,29,post,-35.92418491810018
RS,2018-07-01,30,30,post,-20.170310036006875
RS,2018-08-01,31,31,post,-11.960157043003267
RS,2018-09-01,32,32,post,-16.21393650516083
RS,2018-10-01,33,33,post,0.6138578988572618
RS,2018-11-01,34,34,post,16.17990891518785
RS,2018-12-01,35,35,post,12.062278872768337
RS,2019-01-01,36,36,post,4.794325840496663
RS,2019-02-01,37,37,post,-2.765144209115917
RS,2019-03-01,38,38,post,6.80401903306608
RS,2019-04-01,39,39,post,0.12286822584518386
RS,2019-05-01,40,40,post,-9.424785564974064
RS,2019-06-01,41,41,post,-7.094848746242217
RS,2019-07-01,42,42,post,13.98133288534008
RS,2019-08-01,43,43,post,20.95614473668715
RS,2019-09-01,44,44,post,14.65722218965346
RS,2019-10-01,45,45,post,13.136501985220022
RS,2019-11-01,46,46,post,29.07549743384926
RS,2019-12-01,47,47,post,12.899440757903365
SC,2014-10-01,-15,-15,pre,-25.843465048646955
SC,2014-11-01,-14,-14,pre,-15.692211032769347
SC,2014-12-01,-13,-13,pre,3.04496427636553
SC,2015-01-01,-12,-12,pre,-0.04165846508499982
SC,2015-02-01,-11,-11,pre,4.801518831078212
SC,2015-03-01,-10,-10,pre,5.505049402480381
SC,2015-04-01,-9,-9,pre,1.5004924210873298
SC,2015-05-01,-8,-8,pre,-5.5813592826298475
SC,2015-06-01,-7,-7,pre,-26.488338169522095
SC,2015-07-01,-6,-6,pre,-21.945523631699714
SC,2015-08-01,-5,-5,pre,-18.116110623905755
SC,2015-09-01,-4,-4,pre,-19.31063719671191
SC,2015-10-01,-3,-3,pre,-19.401638559805036
SC,2015-11-01,-2,-2,pre,-19.415263026208507
SC,2015-12-01,-1,-1,pre,-25.67625001281168
SC,2016-06-01,5,5,crisis,-23.34097559351798
SC,2016-07-01,6,6,crisis,8.937145818856777
SC,2016-08-01,7,7,crisis,16.967706794540582
SC,2016-09-01,8,8,crisis,32.54325883575741
SC,2016-10-01,9,9,crisis,44.50263968882474
SC,2016-11-01,10,10,crisis,33.38127628155323
SC,2016-12-01,11,11,crisis,32.4336959489229
SC,2017-01-01,12,12,crisis,19.854359995273107
SC,2017-02-01,13,13,crisis,3.4402432036504607
SC,2017-03-01,14,14,crisis,-5.787013249020347
SC,2017-04-01,15,15,crisis,-15.801192740889519
SC,2017-10-01,21,21,post,20.91365216852958
SC,2017-11-01,22,22,post,15.584872219663424
SC,2017-12-01,23,23,post,26.882890564054193
SC,2018-01-01,24,24,post,4.390282700088898
SC,2018-02-01,25,25,post,-8.138703751811423
SC,2018-03-01,26,26,post,-3.315999625014393
SC,2018-04-01,27,27,post,-13.310393127114224
SC,2018-05-01,28,28,post,-15.597656433594112
SC,2018-06-01,29,29,post,-17.731181856289776
SC,2018-07-01,30,30,post,1.51360632958706
SC,2018-08-01,31,31,post,12.487726831954907
SC,2018-09-01,32,32,post,7.3621124786418335
SC,2018-10-01,33,33,post,13.724780166085718
SC,2018-11-01,34,34,post,11.019384797805273
SC,2018-12-01,35,35,post,16.144914159075277
SC,2019-01-01,36,36,post,7.571579141875722
SC,2019-02-01,37,37,post,0.33594162885970036
SC,2019-03-01,38,38,post,10.371027215465332
SC,2019-04-01,39,39,post,16.28570629629931
SC,2019-05-01,40,40,post,32.51828313151297
SC,2019-06-01,41,41,post,26.02602592527816
SC,2019-07-01,42,42,post,41.617436822999935
SC,2019-08-01,43,43,post,48.70062961570945
SC,2019-09-01,44,44,post,41.63319191739431
SC,2019-10-01,45,45,post,27.53241625286583
SC,2019-11-01,46,46,post,15.218213446064055
SC,2019-12-01,47,47,post,2.1933101264741843
SE,2014-10-01,-15,-15,pre,-24.997777534017185
SE,2014-11-01,-14,-14,pre,-15.55554617846551
SE,2014-12-01,-13,-13,pre,3.768880677307184
SE,2015-01-01,-12,-12,pre,0.29260360612010317
SE,2015-02-01,-11,-11,pre,4.813036881533115
SE,2015-03-01,-10,-10,pre,5.1049812420724265
SE,2015-04-01,-9,-9,pre,1.5395730000371515
SE,2015-05-01,-8,-8,pre,-5.420592426894771
SE,2015-06-01,-7,-7,pre,-26.76271460022886
SE,2015-07-01,-6,-6,pre,-21.92163826138713
SE,2015-08-01,-5,-5,pre,-17.936989909034025
SE,2015-09-01,-4,-4,pre,-19.050885469422525
SE,2015-10-01,-3,-3,pre,-19.57423969865627
SE,2015-11-01,-2,-2,pre,-19.805921146787185
SE,2015-12-01,-1,-1,pre,-25.687194763103264
SE,2016-06-01,5,5,crisis,-23.726125513022865
SE,2016-07-01,6,6,crisis,8.72881072678804
SE,2016-08-01,7,7,crisis,16.563224908563242
SE,2016-09-01,8,8,crisis,32.106575374526614
SE,2016-10-01,9,9,crisis,43.57696478029817
SE,2016-11-01,10,10,crisis,31.819825628176904
SE,2016-12-01,11,11,crisis,31.466474903276897
SE,2017-01-01,12,12,crisis,19.093322968523722
SE,2017-02-01,13,13,crisis,3.0258386024644324
SE,2017-03-01,14,14,crisis,-5.909640742619224
SE,2017-04-01,15,15,crisis,-15.285183601600643
SE,2017-10-01,21,21,post,20.638341471328474
SE,2017-11-01,22,22,post,14.278098259655135
SE,2017-12-01,23,23,post,25.71686697894996
SE,2018-01-01,24,24,post,3.4250412404000974
SE,2018-02-01,25,25,post,-8.988025848871306
SE,2018-03-01,26,26,post,-3.9169779084567393
SE,2018-04-01,27,27,post,-13.275867904192769
SE,2018-05-01,28,28,post,-14.508059499435124
SE,2018-06-01,29,29,post,-16.878683393347508
SE,2018-07-01,30,30,post,2.4309476108330776
SE,2018-08-01,31,31,post,13.615163303661305
SE,2018-09-01,32,32,post,8.517876679091845
SE,2018-10-01,33,33,post,14.424762355934298
SE,2018-11-01,34,34,post,10.959555008560354
SE,2018-12-01,35,35,post,16.504229444643336
SE,2019-01-01,36,36,post,7.886650009296698
SE,2019-02-01,37,37,post,0.6083415088366078
SE,2019-03-01,38,38,post,10.6907126484016
SE,2019-04-01,39,39,post,17.143824042478073
SE,2019-05-01,40,40,post,34.50553089639986
SE,2019-06-01,41,41,post,27.566542083302963
SE,2019-07-01,42,42,post,42.7382360791876
SE,2019-08-01,43,43,post,49.75913057829499
SE,2019-09-01,44,44,post,42.58579643603559
SE,2019-10-01,45,45,post,27.94590629693869
SE,2019-11-01,46,46,post,14.382531464642796
SE,2019-12-01,47,47,post,1.6054551163024868
SP,2014-10-01,-15,-15,pre,-25.297483724940747
SP,2014-11-01,-14,-14,pre,-15.147472542042085
SP,2014-12-01,-13,-13,pre,3.886706824486591
SP,2015-01-01,-12,-12,pre,0.7351711172957636
SP,2015-02-01,-11,-11,pre,5.522262840265931
SP,2015-03-01,-10,-10,pre,5.802132988818485
SP,2015-04-01,-9,-9,pre,1.8521695652001
SP,2015-05-01,-8,-8,pre,-5.766426310101778
SP,2015-06-01,-7,-7,pre,-26.810313514020123
SP,2015-07-01,-6,-6,pre,-22.416321839235366
SP,2015-08-01,-5,-5,pre,-18.81036644001786
SP,2015-09-01,-4,-4,pre,-20.190347427226556
SP,2015-10-01,-3,-3,pre,-20.453571726704936
SP,2015-11-01,-2,-2,pre,-20.11382854306487
SP,2015-12-01,-1,-1,pre,-26.230813941482666
SP,2016-06-01,5,5,crisis,-23.722523276553275
SP,2016-07-01,6,6,crisis,8.409827026563178
SP,2016-08-01,7,7,crisis,16.105988468492527
SP,2016-09-01,8,8,crisis,31.477304671138153
SP,2016-10-01,9,9,crisis,43.24619652563297
SP,2016-11-01,10,10,crisis,32.029201287771
SP,2016-12-01,11,11,crisis,31.4472619208992
SP,2017-01-01,12,12,crisis,19.493637819142748
SP,2017-02-01,13,13,crisis,3.619367817424312
SP,2017-03-01,14,14,crisis,-5.007595844899768
SP,2017-04-01,15,15,crisis,-14.787324264542328
SP,2017-10-01,21,21,post,19.879280991186803
SP,2017-11-01,22,22,post,13.994897162128854
SP,2017-12-01,23,23,post,25.266976250376104
SP,2018-01-01,24,24,post,3.4928540997066984
SP,2018-02-01,25,25,post,-8.491035193374469
SP,2018-03-01,26,26,post,-3.1409501355176674
SP,2018-04-01,27,27,post,-12.661584369508006
SP,2018-05-01,28,28,post,-14.40151460505611
SP,2018-06-01,29,29,post,-16.567326232439868
SP,2018-07-01,30,30,post,2.278132649799697
SP,2018-08-01,31,31,post,13.100024998173708
SP,2018-09-01,32,32,post,7.797914167805455
SP,2018-10-01,33,33,post,13.94928826108135
SP,2018-11-01,34,34,post,11.074789722014685
SP,2018-12-01,35,35,post,16.454409817479526
SP,2019-01-01,36,36,post,8.185406497866154
SP,2019-02-01,37,37,post,1.395501093357737
SP,2019-03-01,38,38,post,11.568780980756689
SP,2019-04-01,39,39,post,17.572539258256487
SP,2019-05-01,40,40,post,34.47466491432967
SP,2019-06-01,41,41,post,27.63941913490485
SP,2019-07-01,42,42,post,42.33927009040979
SP,2019-08-01,43,43,post,48.83041257129014
SP,2019-09-01,44,44,post,41.59770376663294
SP,2019-10-01,45,45,post,27.428842140931433
SP,2019-11-01,46,46,post,14.297253229712254
SP,2019-12-01,47,47,post,1.5539425144111085
