dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
RN,2017-11-01,22,22,post,5.856870071421113
RN,2017-12-01,23,23,post,7.191238967983821
RN,2018-01-01,24,24,post,7.3128363992398135
RN,2018-02-01,25,25,post,7.662381724792041
RN,2018-03-01,26,26,post,7.5061528329020035
RN,2018-04-01,27,27,post,6.457606421420806
RN,2018-05-01,28,28,post,6.490108476609237
RN,2018-06-01,29,29,post,5.165428188621576
RN,2018-07-01,30,30,post,4.554267944363602
RN,2018-08-01,31,31,post,3.7171777430825017
RN,2018-09-01,32,32,post,3.651287173035172
RN,2018-10-01,33,33,post,4.853208053390077
RN,2018-11-01,34,34,post,4.899089151912989
RN,2018-12-01,35,35,post,6.025625926272326
RN,2019-01-01,36,36,post,6.202041274484955
RN,2019-02-01,37,37,post,6.488373748582077
RN,2019-03-01,38,38,post,7.239750762183647
RN,2019-04-01,39,39,post,7.126955597330337
RN,2019-05-01,40,40,post,7.794478091501844
RN,2019-06-01,41,41,post,9.382709227250984
RN,2019-07-01,42,42,post,11.338683872366971
RN,2019-08-01,43,43,post,13.735143147180665
RN,2019-09-01,44,44,post,15.042009522709904
RN,2019-10-01,45,45,post,16.65735231214471
RN,2019-11-01,46,46,post,17.195340675295597
RN,2019-12-01,47,47,post,16.775982485262517
RO,2014-10-01,-15,-15,pre,-0.18306550297957358
RO,2014-11-01,-14,-14,pre,-0.4767440591112546
RO,2014-12-01,-13,-13,pre,0.21996467135636522
RO,2015-01-01,-12,-12,pre,-0.01831494312165205
RO,2015-02-01,-11,-11,pre,-0.2845392300602043
RO,2015-03-01,-10,-10,pre,-0.995687196897876
RO,2015-04-01,-9,-9,pre,-0.70395943575285
RO,2015-05-01,-8,-8,pre,-0.5150871693155636
RO,2015-06-01,-7,-7,pre,-1.3071993867800984
RO,2015-07-01,-6,-6,pre,-1.2942398787264864
RO,2015-08-01,-5,-5,pre,-0.6015132638396636
RO,2015-09-01,-4,-4,pre,0.39541193756203086
RO,2015-10-01,-3,-3,pre,0.7990642735757234
RO,2015-11-01,-2,-2,pre,0.7967293106515143
RO,2015-12-01,-1,-1,pre,1.4552730842315356
RO,2016-06-01,5,5,crisis,-5.895618153638111
RO,2016-07-01,6,6,crisis,-5.336392108810884
RO,2016-08-01,7,7,crisis,-4.480186341654502
RO,2016-09-01,8,8,crisis,-3.9009147191439837
RO,2016-10-01,9,9,crisis,-3.167665208548243
RO,2016-11-01,10,10,crisis,-3.780152864562268
RO,2016-12-01,11,11,crisis,-2.4279211112100114
RO,2017-01-01,12,12,crisis,-2.167740404386521
RO,2017-02-01,13,13,crisis,-2.429951474711814
RO,2017-03-01,14,14,crisis,-1.7086756037231083
RO,2017-04-01,15,15,crisis,-0.5889764551119612
RO,2017-10-01,21,21,post,6.593523816929377
RO,2017-11-01,22,22,post,7.548201805448713
RO,2017-12-01,23,23,post,9.632989624477872
RO,2018-01-01,24,24,post,9.554452119321553
RO,2018-02-01,25,25,post,9.660163027110514
RO,2018-03-01,26,26,post,9.608980264400813
RO,2018-04-01,27,27,post,8.327665111662938
RO,2018-05-01,28,28,post,8.32331491655188
RO,2018-06-01,29,29,post,6.37560109220999
RO,2018-07-01,30,30,post,5.912075185414238
RO,2018-08-01,31,31,post,4.974073617343748
RO,2018-09-01,32,32,post,5.150608944101464
RO,2018-10-01,33,33,post,6.630250963863588
RO,2018-11-01,34,34,post,7.14859060187149
RO,2018-12-01,35,35,post,9.021031823150793
RO,2019-01-01,36,36,post,9.068531916693757
RO,2019-02-01,37,37,post,9.442606270885136
RO,2019-03-01,38,38,post,9.863103098311768
RO,2019-04-01,39,39,post,9.608692415388347
RO,2019-05-01,40,40,post,9.927935063957861
RO,2019-06-01,41,41,post,10.642606843804742
RO,2019-07-01,42,42,post,12.928850469968538
RO,2019-08-01,43,43,post,15.15846427323001
RO,2019-09-01,44,44,post,16.513900524823256
RO,2019-10-01,45,45,post,17.957471177249275
RO,2019-11-01,46,46,post,18.80452118314942
RO,2019-12-01,47,47,post,18.855686623829698
RS,2014-10-01,-15,-15,pre,0.01279795583108978
RS,2014-11-01,-14,-14,pre,-0.26355361593392956
RS,2014-12-01,-13,-13,pre,-0.41107016231002547
RS,2015-01-01,-12,-12,pre,-0.26096208274010735
RS,2015-02-01,-11,-11,pre,-0.25826903089958364
RS,2015-03-01,-10,-10,pre,-0.9053333813469777
RS,2015-04-01,-9,-9,pre,-0.8976413299740216
RS,2015-05-01,-8,-8,pre,-0.8680940464109312
RS,2015-06-01,-7,-7,pre,-0.844568261721605
RS,2015-07-01,-6,-6,pre,-1.3355678764765315
RS,2015-08-01,-5,-5,pre,-0.7011045843115085
RS,2015-09-01,-4,-4,pre,0.258187805658153
RS,2015-10-01,-3,-3,pre,0.8081123410008928
RS,2015-11-01,-2,-2,pre,1.0402991830382575
RS,2015-12-01,-1,-1,pre,1.334173895788183
RS,2016-06-01,5,5,crisis,-4.0094896927574695
RS,2016-07-01,6,6,crisis,-3.5389530439408077
RS,2016-08-01,7,7,crisis,-2.4419783962107857
RS,2016-09-01,8,8,crisis,-1.6538906632147103
RS,2016-10-01,9,9,crisis,-0.8428772591361877
RS,2016-11-01,10,10,crisis,-1.1900492851997768
RS,2016-12-01,11,11,crisis,0.13030261882006755
RS,2017-01-01,12,12,crisis,0.587163313255175
RS,2017-02-01,13,13,crisis,0.3475085497058785
RS,2017-03-01,14,14,crisis,0.24156605557699606
RS,2017-04-01,15,15,crisis,0.8396527818546247
RS,2017-10-01,21,21,post,4.872830837383333
RS,2017-11-01,22,22,post,5.812028386147816
RS,2017-12-01,23,23,post,7.137940838563367
RS,2018-01-01,24,24,post,7.26113149895383
RS,2018-02-01,25,25,post,7.612431304007032
RS,2018-03-01,26,26,post,7.455746696657883
RS,2018-04-01,27,27,post,6.408027297784017
RS,2018-05-01,28,28,post,6.432168731633979
RS,2018-06-01,29,29,post,5.111229831200575
RS,2018-07-01,30,30,post,4.49515585155973
RS,2018-08-01,31,31,post,3.6541058667068995
RS,2018-09-01,32,32,post,3.5844167730982264
RS,2018-10-01,33,33,post,4.782049563727526
RS,2018-11-01,34,34,post,4.8323872840244775
RS,2018-12-01,35,35,post,5.952928811371265
RS,2019-01-01,36,36,post,6.133022140588864
RS,2019-02-01,37,37,post,6.42552589891973
RS,2019-03-01,38,38,post,7.181387882715498
RS,2019-04-01,39,39,post,7.074142450232557
RS,2019-05-01,40,40,post,7.74101065094986
RS,2019-06-01,41,41,post,9.336657515430758
RS,2019-07-01,42,42,post,11.290111848386587
RS,2019-08-01,43,43,post,13.684496501582117
RS,2019-09-01,44,44,post,14.991179329210809
RS,2019-10-01,45,45,post,16.604066180418243
RS,2019-11-01,46,46,post,17.14342117447518
RS,2019-12-01,47,47,post,16.72802315796173
SC,2014-10-01,-15,-15,pre,-0.0038901930320633937
SC,2014-11-01,-14,-14,pre,-0.2904311182527124
SC,2014-12-01,-13,-13,pre,-0.3821282413554883
SC,2015-01-01,-12,-12,pre,-0.2419976046257375
SC,2015-02-01,-11,-11,pre,-0.24059753709238407
SC,2015-03-01,-10,-10,pre,-0.8713172163482739
SC,2015-04-01,-9,-9,pre,-0.8206322919392335
SC,2015-05-01,-8,-8,pre,-0.7560158768192196
SC,2015-06-01,-7,-7,pre,-0.77520123596004
SC,2015-07-01,-6,-6,pre,-1.2536737317228699
SC,2015-08-01,-5,-5,pre,-0.6157549833627911
SC,2015-09-01,-4,-4,pre,0.34037243376521076
SC,2015-10-01,-3,-3,pre,0.8814871139994978
SC,2015-11-01,-2,-2,pre,1.089021281939523
SC,2015-12-01,-1,-1,pre,1.410971872479621
SC,2016-06-01,5,5,crisis,-4.0491565864873
SC,2016-07-01,6,6,crisis,-3.5762244813275146
SC,2016-08-01,7,7,crisis,-2.497511447874544
SC,2016-09-01,8,8,crisis,-1.726178317325875
SC,2016-10-01,9,9,crisis,-0.9285288760073627
SC,2016-11-01,10,10,crisis,-1.3136503173281966
SC,2016-12-01,11,11,crisis,0.011624083352444359
SC,2017-01-01,12,12,crisis,0.45778242312270834
SC,2017-02-01,13,13,crisis,0.21561455589502998
SC,2017-03-01,14,14,crisis,0.15300726322955427
SC,2017-04-01,15,15,crisis,0.7810884103137994
SC,2017-10-01,21,21,post,5.045018897305141
SC,2017-11-01,22,22,post,5.995169968613652
SC,2017-12-01,23,23,post,7.368893315366719
SC,2018-01-01,24,24,post,7.47412446696633
SC,2018-02-01,25,25,post,7.807348850268966
SC,2018-03-01,26,26,post,7.650292555309463
SC,2018-04-01,27,27,post,6.581302382100418
SC,2018-05-01,28,28,post,6.595813439704486
SC,2018-06-01,29,29,post,5.225475424242404
SC,2018-07-01,30,30,post,4.619151118624501
SC,2018-08-01,31,31,post,3.764639415304316
SC,2018-09-01,32,32,post,3.7134690751604182
SC,2018-10-01,33,33,post,4.9343312868407025
SC,2018-11-01,34,34,post,5.018243821191504
SC,2018-12-01,35,35,post,6.19006138255844
SC,2019-01-01,36,36,post,6.3657031846532846
SC,2019-02-01,37,37,post,6.676899439433143
SC,2019-03-01,38,38,post,7.418659894390814
SC,2019-04-01,39,39,post,7.30718637997937
SC,2019-05-01,40,40,post,7.963768538872827
SC,2019-06-01,41,41,post,9.515656185207646
SC,2019-07-01,42,42,post,11.49243853422908
SC,2019-08-01,43,43,post,13.880953899355518
SC,2019-09-01,44,44,post,15.193117019929431
SC,2019-10-01,45,45,post,16.792504359201587
SC,2019-11-01,46,46,post,17.315821659715255
SC,2019-12-01,47,47,post,16.92022934163279
SE,2014-10-01,-15,-15,pre,-0.007361768748282316
SE,2014-11-01,-14,-14,pre,-0.2980055913639319
SE,2014-12-01,-13,-13,pre,-0.4099219104759726
SE,2015-01-01,-12,-12,pre,-0.26053693699394387
SE,2015-02-01,-11,-11,pre,-0.25269972235777516
SE,2015-03-01,-10,-10,pre,-0.8727878625228271
SE,2015-04-01,-9,-9,pre,-0.8232915553748938
SE,2015-05-01,-8,-8,pre,-0.7596376898320187
SE,2015-06-01,-7,-7,pre,-0.7582204064040639
SE,2015-07-01,-6,-6,pre,-1.2590727063960259
SE,2015-08-01,-5,-5,pre,-0.6273237247116583
SE,2015-09-01,-4,-4,pre,0.32187372172195694
SE,2015-10-01,-3,-3,pre,0.8655580498904527
SE,2015-11-01,-2,-2,pre,1.075266233324868
SE,2015-12-01,-1,-1,pre,1.3792645289784815
SE,2016-06-01,5,5,crisis,-4.065754180712418
SE,2016-07-01,6,6,crisis,-3.604104944539287
SE,2016-08-01,7,7,crisis,-2.526388651096596
SE,2016-09-01,8,8,crisis,-1.7533784601032494
SE,2016-10-01,9,9,crisis,-0.9562407539127236
SE,2016-11-01,10,10,crisis,-1.3416257473684539
SE,2016-12-01,11,11,crisis,-0.022992495760007614
SE,2017-01-01,12,12,crisis,0.43433701272877556
SE,2017-02-01,13,13,crisis,0.19685035652581462
SE,2017-03-01,14,14,crisis,0.11367720896011235
SE,2017-04-01,15,15,crisis,0.7303979639916776
SE,2017-10-01,21,21,post,4.9070519165294115
SE,2017-11-01,22,22,post,5.866678783756569
SE,2017-12-01,23,23,post,7.215403483703199
SE,2018-01-01,24,24,post,7.324505801298102
SE,2018-02-01,25,25,post,7.663478728364765
SE,2018-03-01,26,26,post,7.498604954859033
SE,2018-04-01,27,27,post,6.432671468157153
SE,2018-05-01,28,28,post,6.430585025435931
SE,2018-06-01,29,29,post,5.0733991053880345
SE,2018-07-01,30,30,post,4.45989379693772
SE,2018-08-01,31,31,post,3.598238599546548
SE,2018-09-01,32,32,post,3.542956014509528
SE,2018-10-01,33,33,post,4.755149534481305
SE,2018-11-01,34,34,post,4.844160854586647
SE,2018-12-01,35,35,post,5.997795689019171
SE,2019-01-01,36,36,post,6.180574827549151
SE,2019-02-01,37,37,post,6.504200258073283
SE,2019-03-01,38,38,post,7.256112914145419
SE,2019-04-01,39,39,post,7.155282901656719
SE,2019-05-01,40,40,post,7.814854919259901
SE,2019-06-01,41,41,post,9.389937463142303
SE,2019-07-01,42,42,post,11.35440801377996
SE,2019-08-01,43,43,post,13.739631102427111
SE,2019-09-01,44,44,post,15.052030069988604
SE,2019-10-01,45,45,post,16.647089840072056
SE,2019-11-01,46,46,post,17.159543965946185
SE,2019-12-01,47,47,post,16.758364874159213
SP,2014-10-01,-15,-15,pre,0.00634860201036247
SP,2014-11-01,-14,-14,pre,-0.2751140847725111
SP,2014-12-01,-13,-13,pre,-0.4302041083889492
SP,2015-01-01,-12,-12,pre,-0.2773980330880903
SP,2015-02-01,-11,-11,pre,-0.27199776999850656
SP,2015-03-01,-10,-10,pre,-0.9120254679576334
SP,2015-04-01,-9,-9,pre,-0.9020708169348097
SP,2015-05-01,-8,-8,pre,-0.8690486519470682
SP,2015-06-01,-7,-7,pre,-0.8371649250846218
SP,2015-07-01,-6,-6,pre,-1.3385753524678563
SP,2015-08-01,-5,-5,pre,-0.7071662180193101
SP,2015-09-01,-4,-4,pre,0.24761459397224428
SP,2015-10-01,-3,-3,pre,0.7975476075901753
SP,2015-11-01,-2,-2,pre,1.0280410650552625
SP,2015-12-01,-1,-1,pre,1.3133984459061452
SP,2016-06-01,5,5,crisis,-4.036056333054773
SP,2016-07-01,6,6,crisis,-3.5707904691178527
SP,2016-08-01,7,7,crisis,-2.4769919134769367
SP,2016-09-01,8,8,crisis,-1.6896945705333337
SP,2016-10-01,9,9,crisis,-0.8796800777448368
SP,2016-11-01,10,10,crisis,-1.2311144163869159
SP,2016-12-01,11,11,crisis,0.08477312469871379
SP,2017-01-01,12,12,crisis,0.5437974831217502
SP,2017-02-01,13,13,crisis,0.30656982651011333
SP,2017-03-01,14,14,crisis,0.19083864258882954
SP,2017-04-01,15,15,crisis,0.7837320292382373
SP,2017-10-01,21,21,post,4.790392949326176
SP,2017-11-01,22,22,post,5.735015275939929
SP,2017-12-01,23,23,post,7.048904400855449
SP,2018-01-01,24,24,post,7.1698767506032794
SP,2018-02-01,25,25,post,7.521037952815021
SP,2018-03-01,26,26,post,7.359624753851691
SP,2018-04-01,27,27,post,6.3113752024653
SP,2018-05-01,28,28,post,6.326240488624876
SP,2018-06-01,29,29,post,5.009507879046936
SP,2018-07-01,30,30,post,4.392740889723058
SP,2018-08-01,31,31,post,3.5476632093791096
SP,2018-09-01,32,32,post,3.478361302208839
SP,2018-10-01,33,33,post,4.673689091758604
SP,2018-11-01,34,34,post,4.730416395688962
SP,2018-12-01,35,35,post,5.845035078210643
SP,2019-01-01,36,36,post,6.027664271950769
SP,2019-02-01,37,37,post,6.328682038387811
SP,2019-03-01,38,38,post,7.089577120887128
SP,2019-04-01,39,39,post,6.986790329971257
SP,2019-05-01,40,40,post,7.652868126267677
SP,2019-06-01,41,41,post,9.259206443453479
SP,2019-07-01,42,42,post,11.209050148213464
SP,2019-08-01,43,43,post,13.60136533788311
SP,2019-09-01,44,44,post,14.908572307878785
SP,2019-10-01,45,45,post,16.518728518190358
SP,2019-11-01,46,46,post,17.051918578022693
SP,2019-12-01,47,47,post,16.630341378928378
